element,sp_num,ritz_wl_vac(A),Aki(s^-1),fik,Acc,Ei(eV),Ek(eV),conf_i,term_i,J_i,conf_k,term_k,J_k,Type,
C,2,"=""562.4715""","=""3.13e+08""","=""2.23e-02""",B,"=""5.33441""","=""27.377159""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""5/2""",,
C,2,"=""562.4962""","=""4.70e+08""","=""1.49e-02""",B,"=""5.33792""","=""27.379700""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""3/2""",,
C,2,"=""562.5611""","=""7.32e+08""","=""3.47e-02""",B,"=""5.33792""","=""27.377159""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4P*""","=""5/2""",,
C,4,"=""562.789""","=""2.42e+07""","=""1.15e-03""",B,"=""39.68116""","=""[61.71149]""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s2.9s""","=""2S""","=""1/2""",,
C,4,"=""562.889""","=""4.84e+07""","=""1.15e-03""",B,"=""39.68507""","=""[61.71149]""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.9s""","=""2S""","=""1/2""",,
C,2,"=""563.1374""","=""5.3e+05""","=""2.5e-05""",E,"=""5.33441""","=""27.351096""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""",,
C,2,"=""563.1859""","=""5.6e+06""","=""2.7e-04""",E,"=""5.33792""","=""27.352706""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""5/2""",,
C,2,"=""563.2271""","=""4.2e+05""","=""1.3e-05""",E,"=""5.33792""","=""27.351096""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""",,
C,2,"=""564.5633""","=""7.68e+08""","=""7.34e-02""",B,"=""5.33167""","=""27.292748""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""3/2""",,
C,2,"=""564.5803""","=""1.54e+09""","=""7.37e-02""",B,"=""5.33167""","=""27.292087""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""1/2""",,
C,2,"=""564.6064""","=""1.29e+09""","=""9.25e-02""",B,"=""5.33441""","=""27.293810""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""5/2""",,
C,2,"=""564.6337""","=""9.82e+08""","=""4.69e-02""",B,"=""5.33441""","=""27.292748""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""3/2""",,
C,2,"=""564.6507""","=""3.07e+08""","=""7.34e-03""",B,"=""5.33441""","=""27.292087""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""1/2""",,
C,2,"=""564.6613""","=""1.84e+09""","=""1.17e-01""",B,"=""5.33792""","=""27.295185""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""7/2""",,
C,2,"=""564.6967""","=""5.53e+08""","=""2.64e-02""",B,"=""5.33792""","=""27.293810""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""5/2""",,
C,2,"=""564.7240""","=""9.20e+07""","=""2.93e-03""",B,"=""5.33792""","=""27.292748""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4D*""","=""3/2""",,
C,3,"=""565.528""","=""1.29e+09""","=""8.66e-02""",B,"=""18.086335""","=""40.009951""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.4f""","=""1F*""","=""3""",,
C,2,"=""566.3967""","=""5.7e+05""","=""5.5e-05""",E,"=""5.33167""","=""27.22166""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).4d""","=""4F*""","=""3/2""",,
C,2,"=""566.4269""","=""2.0e+06""","=""1.4e-04""",E,"=""5.33441""","=""27.223235""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4F*""","=""5/2""",,
C,2,"=""566.4516""","=""3.1e+06""","=""2.0e-04""",E,"=""5.33792""","=""27.225788""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4F*""","=""7/2""",,
C,2,"=""566.4676""","=""7.e+05""","=""3.4e-05""",E,"=""5.33441""","=""27.22166""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4d""","=""4F*""","=""3/2""",,
C,3,"=""566.482""","=""2.07e+09""","=""5.98e-02""",B,"=""18.086335""","=""39.973026""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2s.4p""","=""1P*""","=""1""",,
C,2,"=""566.5177""","=""8.e+05""","=""3.8e-05""",E,"=""5.33792""","=""27.223235""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4F*""","=""5/2""",,
C,2,"=""566.5584""","=""6.1e+04""","=""2.0e-06""",E,"=""5.33792""","=""27.22166""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4d""","=""4F*""","=""3/2""",,
C,3,"=""572.771""","=""8.88e+07""","=""1.31e-02""",B,"=""22.629581""","=""44.275957""","=""1s2.2p2""","=""1S""","=""0""","=""1s2.2s.6p""","=""1P*""","=""1""",,
C,3,"=""574.281""","=""6.24e+09""","=""5.14e-01""",A,"=""12.690036""","=""34.279506""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.3d""","=""1D""","=""2""",,
C,4,"=""576.582""","=""7.58e+05""","=""3.78e-05""",B,"=""40.27996""","=""[61.78327]""","=""1s2.3d""","=""2D""","=""3/2""","=""1s2.9p""","=""2P*""","=""3/2""",,
C,4,"=""576.586""","=""7.58e+06""","=""1.89e-04""",B,"=""40.27996""","=""[61.78314]""","=""1s2.3d""","=""2D""","=""3/2""","=""1s2.9p""","=""2P*""","=""1/2""",,
C,4,"=""576.617""","=""6.82e+06""","=""2.27e-04""",B,"=""40.28126""","=""[61.78327]""","=""1s2.3d""","=""2D""","=""5/2""","=""1s2.9p""","=""2P*""","=""3/2""",,
C,2,"=""576.8745""","=""4.7e+07""","=""2.3e-03""",C+,"=""0.0000000000""","=""21.492405""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.5s""","=""2S""","=""1/2""",,
C,2,"=""577.0855""","=""9.38e+07""","=""2.34e-03""",B,"=""0.007859989""","=""21.492405""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.5s""","=""2S""","=""1/2""",,
C,4,"=""582.748""","=""3.52e+07""","=""1.79e-03""",B+,"=""39.68116""","=""[60.95693]""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s2.8s""","=""2S""","=""1/2""",,
C,4,"=""582.856""","=""7.03e+07""","=""1.79e-03""",B+,"=""39.68507""","=""[60.95693]""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.8s""","=""2S""","=""1/2""",,
C,3,"=""585.265""","=""6.56e+08""","=""5.61e-02""",B,"=""17.042174""","=""38.226472""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.(2P*).3s""","=""3P*""","=""2""",,
C,3,"=""585.401""","=""8.74e+08""","=""1.35e-01""",B,"=""17.038615""","=""38.217994""","=""1s2.2p2""","=""3P""","=""0""","=""1s2.2p.(2P*).3s""","=""3P*""","=""1""",,
C,3,"=""585.428""","=""1.97e+09""","=""1.01e-01""",B,"=""17.048076""","=""38.226472""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.(2P*).3s""","=""3P*""","=""2""",,
C,3,"=""585.499""","=""6.55e+08""","=""3.37e-02""",B,"=""17.042174""","=""38.217994""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.(2P*).3s""","=""3P*""","=""1""",,
C,3,"=""585.610""","=""2.62e+09""","=""4.49e-02""",B,"=""17.042174""","=""38.213986""","=""1s2.2p2""","=""3P""","=""1""","=""1s2.2p.(2P*).3s""","=""3P*""","=""0""",,
C,3,"=""585.662""","=""1.09e+09""","=""3.36e-02""",B,"=""17.048076""","=""38.217994""","=""1s2.2p2""","=""3P""","=""2""","=""1s2.2p.(2P*).3s""","=""3P*""","=""1""",,
C,2,"=""594.7985""","=""1.11e+09""","=""1.18e-01""",B,"=""0.0000000000""","=""20.844740""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.4d""","=""2D""","=""3/2""",,
C,2,"=""595.0221""","=""1.33e+09""","=""1.06e-01""",B,"=""0.007859989""","=""20.844765""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.4d""","=""2D""","=""5/2""",,
C,2,"=""595.0228""","=""2.22e+08""","=""1.18e-02""",B,"=""0.007859989""","=""20.844740""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.4d""","=""2D""","=""3/2""",,
C,4,"=""595.487""","=""1.91e+08""","=""2.03e-02""",B,"=""37.54849""","=""58.36914""","=""1s2.3s""","=""2S""","=""1/2""","=""1s2.6p""","=""2P*""","=""3/2""",,
C,4,"=""595.500""","=""1.91e+08""","=""1.02e-02""",B,"=""37.54849""","=""58.36866""","=""1s2.3s""","=""2S""","=""1/2""","=""1s2.6p""","=""2P*""","=""1/2""",,
C,4,"=""596.660""","=""1.10e+06""","=""5.87e-05""",B,"=""40.27996""","=""[61.05965]""","=""1s2.3d""","=""2D""","=""3/2""","=""1s2.8p""","=""2P*""","=""3/2""",,
C,4,"=""596.666""","=""1.10e+07""","=""2.94e-04""",B,"=""40.27996""","=""[61.05945]""","=""1s2.3d""","=""2D""","=""3/2""","=""1s2.8p""","=""2P*""","=""1/2""",,
C,4,"=""596.698""","=""9.87e+06""","=""3.51e-04""",B,"=""40.28126""","=""[61.05965]""","=""1s2.3d""","=""2D""","=""5/2""","=""1s2.8p""","=""2P*""","=""3/2""",,
C,2,"=""600.2494""","=""1.09e+08""","=""8.83e-03""",B,"=""5.33441""","=""25.989855""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""",,
C,2,"=""600.3349""","=""1.51e+08""","=""1.63e-02""",B,"=""5.33167""","=""25.984173""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""",,
C,2,"=""600.3514""","=""2.54e+08""","=""1.37e-02""",B,"=""5.33792""","=""25.989855""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""5/2""",,
C,2,"=""600.4146""","=""4.84e+07""","=""2.62e-03""",B,"=""5.33441""","=""25.984173""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""",,
C,2,"=""600.4218""","=""6.04e+07""","=""3.26e-03""",B,"=""5.33167""","=""25.981185""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""1/2""",,
C,2,"=""600.5015""","=""3.02e+08""","=""8.17e-03""",B,"=""5.33441""","=""25.981185""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""1/2""",,
C,2,"=""600.5166""","=""1.63e+08""","=""5.88e-03""",B,"=""5.33792""","=""25.984173""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).4s""","=""4P*""","=""3/2""",,
C,3,"=""609.040""","=""5.09e+09""","=""8.49e-01""",B,"=""22.629581""","=""42.986900""","=""1s2.2p2""","=""1S""","=""0""","=""1s2.2p.(2P*).3d""","=""1P*""","=""1""",,
C,3,"=""609.272""","=""3.83e+08""","=""1.28e-02""",B,"=""18.086335""","=""38.435885""","=""1s2.2p2""","=""1D""","=""2""","=""1s2.2p.(2P*).3s""","=""1P*""","=""1""",,
C,4,"=""614.795""","=""5.39e+07""","=""3.05e-03""",B+,"=""39.68116""","=""59.84792""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s2.7s""","=""2S""","=""1/2""",,
C,4,"=""614.914""","=""1.08e+08""","=""3.06e-03""",B+,"=""39.68507""","=""59.84792""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.7s""","=""2S""","=""1/2""",,
C,3,"=""622.130""","=""4.23e+08""","=""7.36e-02""",B,"=""22.629581""","=""42.558572""","=""1s2.2p2""","=""1S""","=""0""","=""1s2.2s.5p""","=""1P*""","=""1""",,
C,4,"=""628.650""","=""1.70e+06""","=""1.01e-04""",B,"=""40.27996""","=""[60.00225]""","=""1s2.3d""","=""2D""","=""3/2""","=""1s2.7p""","=""2P*""","=""3/2""",,
C,4,"=""628.660""","=""1.70e+07""","=""5.04e-04""",B,"=""40.27996""","=""[60.00195]""","=""1s2.3d""","=""2D""","=""3/2""","=""1s2.7p""","=""2P*""","=""1/2""",,
C,4,"=""628.692""","=""1.53e+07""","=""6.04e-04""",B,"=""40.28126""","=""[60.00225]""","=""1s2.3d""","=""2D""","=""5/2""","=""1s2.7p""","=""2P*""","=""3/2""",,
C,2,"=""635.99456""","=""1.01e+08""","=""6.11e-03""",B,"=""0.0000000000""","=""19.494538""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.4s""","=""2S""","=""1/2""",,
C,2,"=""636.25109""","=""2.02e+08""","=""6.13e-03""",B,"=""0.007859989""","=""19.494538""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.4s""","=""2S""","=""1/2""",,
C,2,"=""637.2271""","=""3.9e+04""","=""3.2e-06""",E,"=""5.33792""","=""24.794748""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""2F*""","=""7/2""",,
C,2,"=""641.5346""","=""3.66e+08""","=""2.26e-02""",B,"=""5.33167""","=""24.657857""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""",,
C,2,"=""641.5913""","=""9.17e+08""","=""1.13e-01""",B,"=""5.33167""","=""24.656151""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",,
C,2,"=""641.6256""","=""1.83e+09""","=""5.65e-02""",B,"=""5.33441""","=""24.657857""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""1/2""",,
C,2,"=""641.6823""","=""2.93e+08""","=""1.81e-02""",B,"=""5.33441""","=""24.656151""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",,
C,2,"=""641.7698""","=""6.59e+08""","=""6.11e-02""",B,"=""5.33441""","=""24.653514""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""",,
C,2,"=""641.7988""","=""9.89e+08""","=""4.07e-02""",B,"=""5.33792""","=""24.656151""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""3/2""",,
C,2,"=""641.8864""","=""1.54e+09""","=""9.54e-02""",B,"=""5.33792""","=""24.653514""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4P*""","=""5/2""",,
C,2,"=""643.4067""","=""1.5e+05""","=""1.8e-05""",E,"=""5.33167""","=""24.601624""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",,
C,2,"=""643.4536""","=""9.e+05""","=""8.e-05""",E,"=""5.33441""","=""24.602961""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",,
C,2,"=""643.4982""","=""2.1e+05""","=""1.3e-05""",E,"=""5.33441""","=""24.601624""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",,
C,2,"=""643.5708""","=""4.0e+06""","=""2.5e-04""",E,"=""5.33792""","=""24.602961""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""5/2""",,
C,2,"=""643.6155""","=""3.5e+05""","=""1.5e-05""",E,"=""5.33792""","=""24.601624""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""2D*""","=""3/2""",,
C,2,"=""651.2087""","=""1.75e+09""","=""2.22e-01""",B,"=""5.33167""","=""24.370757""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",,
C,2,"=""651.2318""","=""3.49e+09""","=""2.22e-01""",B,"=""5.33167""","=""24.370080""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""",,
C,2,"=""651.2667""","=""2.93e+09""","=""2.80e-01""",B,"=""5.33441""","=""24.371800""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",,
C,2,"=""651.3024""","=""2.24e+09""","=""1.42e-01""",B,"=""5.33441""","=""24.370757""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",,
C,2,"=""651.3256""","=""6.97e+08""","=""2.22e-02""",B,"=""5.33441""","=""24.370080""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""1/2""",,
C,2,"=""651.3438""","=""4.19e+09""","=""3.55e-01""",B,"=""5.33792""","=""24.373054""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""7/2""",,
C,2,"=""651.3868""","=""1.26e+09""","=""8.01e-02""",B,"=""5.33792""","=""24.371800""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""5/2""",,
C,2,"=""651.4225""","=""2.09e+08""","=""8.86e-03""",B,"=""5.33792""","=""24.370757""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4D*""","=""3/2""",,
C,2,"=""654.6653""","=""7.e+05""","=""9.e-05""",E,"=""5.33167""","=""24.270232""","=""2s.2p2""","=""4P""","=""1/2""","=""2s.2p.(3P*).3d""","=""4F*""","=""3/2""",,
C,2,"=""654.7031""","=""2.5e+06""","=""2.4e-04""",E,"=""5.33441""","=""24.271876""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4F*""","=""5/2""",,
C,2,"=""654.7393""","=""3.8e+06""","=""3.3e-04""",E,"=""5.33792""","=""24.274339""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4F*""","=""7/2""",,
C,2,"=""654.7600""","=""9.e+05""","=""5.8e-05""",E,"=""5.33441""","=""24.270232""","=""2s.2p2""","=""4P""","=""3/2""","=""2s.2p.(3P*).3d""","=""4F*""","=""3/2""",,
C,2,"=""654.8245""","=""1.0e+06""","=""7.e-05""",E,"=""5.33792""","=""24.271876""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4F*""","=""5/2""",,
C,2,"=""654.8813""","=""8.e+04""","=""3.5e-06""",E,"=""5.33792""","=""24.270232""","=""2s.2p2""","=""4P""","=""5/2""","=""2s.2p.(3P*).3d""","=""4F*""","=""3/2""",,
C,4,"=""660.850""","=""4.19e+08""","=""5.49e-02""",A,"=""39.68116""","=""58.44247""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s2.6d""","=""2D""","=""3/2""",,
C,4,"=""660.983""","=""5.03e+08""","=""4.94e-02""",A,"=""39.68507""","=""58.44262""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""5/2""",,
C,4,"=""660.988""","=""8.38e+07""","=""5.49e-03""",A,"=""39.68507""","=""58.44247""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.6d""","=""2D""","=""3/2""",,
C,4,"=""672.342""","=""8.88e+07""","=""6.02e-03""",A,"=""39.68116""","=""58.12181""","=""1s2.3p""","=""2P*""","=""1/2""","=""1s2.6s""","=""2S""","=""1/2""",,
C,4,"=""672.485""","=""1.77e+08""","=""6.00e-03""",A,"=""39.68507""","=""58.12181""","=""1s2.3p""","=""2P*""","=""3/2""","=""1s2.6s""","=""2S""","=""1/2""",,
C,2,"=""682.2530""","=""1.2e+09""","=""1.1e-01""",C,"=""9.2901455""","=""27.462905""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).4d""","=""2F*""","=""7/2""",,
C,2,"=""682.4503""","=""9.e+07""","=""6.e+08""",E,"=""9.2901455""","=""27.457651""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).4d""","=""2F*""","=""5/2""",,
C,2,"=""682.4621""","=""1.1e+09""","=""1.2e-01""",C,"=""9.290459""","=""27.457651""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).4d""","=""2F*""","=""5/2""",,
C,4,"=""684.866""","=""3.11e+08""","=""4.37e-02""",B,"=""37.54849""","=""55.65191""","=""1s2.3s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""3/2""",,
C,4,"=""684.900""","=""3.11e+08""","=""2.19e-02""",B,"=""37.54849""","=""55.65103""","=""1s2.3s""","=""2S""","=""1/2""","=""1s2.5p""","=""2P*""","=""1/2""",,
C,4,"=""685.405""","=""2.86e+06""","=""2.01e-04""",B,"=""40.27996""","=""58.36914""","=""1s2.3d""","=""2D""","=""3/2""","=""1s2.6p""","=""2P*""","=""3/2""",,
C,4,"=""685.424""","=""2.86e+07""","=""1.01e-03""",B,"=""40.27996""","=""58.36866""","=""1s2.3d""","=""2D""","=""3/2""","=""1s2.6p""","=""2P*""","=""1/2""",,
C,4,"=""685.455""","=""2.58e+07""","=""1.21e-03""",B,"=""40.28126""","=""58.36914""","=""1s2.3d""","=""2D""","=""5/2""","=""1s2.6p""","=""2P*""","=""3/2""",,
C,2,"=""686.4154""","=""6.42e+08""","=""4.54e-02""",B,"=""9.2901455""","=""27.352706""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""5/2""",,
C,2,"=""686.4273""","=""4.59e+07""","=""4.87e-03""",B,"=""9.290459""","=""27.352706""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""5/2""",,
C,2,"=""686.4766""","=""6.87e+07""","=""3.24e-03""",B,"=""9.2901455""","=""27.351096""","=""2s.2p2""","=""2D""","=""5/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""",,
C,2,"=""686.4885""","=""6.18e+08""","=""4.37e-02""",B,"=""9.290459""","=""27.351096""","=""2s.2p2""","=""2D""","=""3/2""","=""2s.2p.(3P*).4d""","=""2D*""","=""3/2""",,
C,2,"=""687.05266""","=""2.36e+09""","=""3.34e-01""",A,"=""0.0000000000""","=""18.045807""","=""2s2.2p""","=""2P*""","=""1/2""","=""2s2.3d""","=""2D""","=""3/2""",,
C,2,"=""687.34520""","=""2.82e+09""","=""2.99e-01""",A,"=""0.007859989""","=""18.045987""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.3d""","=""2D""","=""5/2""",,
C,2,"=""687.35205""","=""4.71e+08""","=""3.34e-02""",A,"=""0.007859989""","=""18.045807""","=""2s2.2p""","=""2P*""","=""3/2""","=""2s2.3d""","=""2D""","=""3/2""",,
C,3,"=""690.521""","=""8.30e+08""","=""1.98e-02""",A,"=""12.690036""","=""30.645207""","=""1s2.2s.2p""","=""1P*""","=""1""","=""1s2.2s.3s""","=""1S""","=""0""",,
C,5,"=""711.722""","=""1.664e+09""","=""3.792e-01""",AA,"=""(353.5004)""","=""(370.92071)""","=""1s.3s""","=""1S""","=""0""","=""1s.4p""","=""1P*""","=""1""",,
C,3,"=""714.876""","=""7.01e+08""","=""1.61e-01""",B,"=""22.629581""","=""39.973026""","=""1s2.2p2""","=""1S""","=""0""","=""1s2.2s.4p""","=""1P*""","=""1""",,
C,5,"=""717.593""","=""4.316e+09""","=""4.665e-01""",AA,"=""(353.53653)""","=""(370.8143)""","=""1s.3p""","=""3P*""","=""2""","=""1s.4d""","=""3D""","=""3""",,
C,6,"=""728.605439""","=""9.3212e+08""","=""1.4837e-01""",AA,"=""(459.36986090)""","=""(476.38650555)""","=""4p""","=""2P*""","=""1/2""","=""6d""","=""2D""","=""3/2""",,
C,6,"=""728.622766""","=""5.7756e+08""","=""9.1938e-02""",AA,"=""(459.37026931)""","=""(476.386509299)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""3/2""",,
C,6,"=""728.693474""","=""1.5503e+08""","=""1.2342e-02""",AA,"=""(459.36986090)""","=""(476.38444973)""","=""4p""","=""2P*""","=""1/2""","=""6s""","=""2S""","=""1/2""",,
C,6,"=""728.716160""","=""5.7852e+08""","=""4.6057e-02""",AA,"=""(459.37026931)""","=""(476.384328443)""","=""4s""","=""2S""","=""1/2""","=""6p""","=""2P*""","=""1/2""",,
C,6,"=""728.8896229""","=""1.1185e+09""","=""1.3363e-01""",AA,"=""(459.37722189)""","=""(476.38723199)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""5/2""",,
C,6,"=""728.920060""","=""1.2220e+07""","=""9.7336e-04""",AA,"=""(459.37720947)""","=""(476.386509299)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""3/2""",,
C,6,"=""728.9207524""","=""1.8645e+08""","=""1.4852e-02""",AA,"=""(459.37722189)""","=""(476.38650555)""","=""4p""","=""2P*""","=""3/2""","=""6d""","=""2D""","=""3/2""",,
C,6,"=""728.9784947""","=""1.7175e+09""","=""1.8244e-01""",AA,"=""(459.37965677)""","=""(476.387593127)""","=""4f""","=""2F*""","=""5/2""","=""6g""","=""2G""","=""7/2""",,
C,6,"=""728.9939738""","=""1.3253e+06""","=""1.0559e-04""",AA,"=""(459.37965677)""","=""(476.38723199)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""5/2""",,
C,6,"=""729.0088637""","=""3.1103e+08""","=""1.2391e-02""",AA,"=""(459.37722189)""","=""(476.38444973)""","=""4p""","=""2P*""","=""3/2""","=""6s""","=""2S""","=""1/2""",,
C,6,"=""729.013530""","=""1.2277e+08""","=""4.8908e-03""",AA,"=""(459.37720947)""","=""(476.384328443)""","=""4d""","=""2D""","=""3/2""","=""6p""","=""2P*""","=""1/2""",,
C,6,"=""729.0216894""","=""1.7808e+09""","=""1.7736e-01""",AA,"=""(459.38088237)""","=""(476.387810999)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""9/2""",,
C,6,"=""729.0251122""","=""2.7887e+07""","=""1.4813e-03""",AA,"=""(459.37965677)""","=""(476.38650555)""","=""4f""","=""2F*""","=""5/2""","=""6d""","=""2D""","=""3/2""",,
C,6,"=""729.025141""","=""1.1013e+08""","=""5.8500e-03""",AA,"=""(459.37966120)""","=""(476.386509299)""","=""4d""","=""2D""","=""5/2""","=""6p""","=""2P*""","=""3/2""",,
C,6,"=""729.0310289""","=""6.3588e+07""","=""5.0667e-03""",AA,"=""(459.38088237)""","=""(476.387593127)""","=""4f""","=""2F*""","=""7/2""","=""6g""","=""2G""","=""7/2""",,
C,6,"=""729.0465102""","=""2.6531e+07""","=""1.5856e-03""",AA,"=""(459.38088237)""","=""(476.38723199)""","=""4f""","=""2F*""","=""7/2""","=""6d""","=""2D""","=""5/2""",,
C,5,"=""745.592""","=""1.956e+08""","=""9.779e-03""",AA,"=""(354.29174)""","=""(370.92071)""","=""1s.3d""","=""1D""","=""2""","=""1s.4p""","=""1P*""","=""1""",,
